,Song,Artist,Label,YouTube_URL,tempo,beats,rmse,spectral_centroid,spectral_bandwidth,spectral_rolloff,spectral_contrast,zero_crossing_rate,chroma_stft_0,chroma_stft_1,chroma_stft_2,chroma_stft_3,chroma_stft_4,chroma_stft_5,chroma_stft_6,chroma_stft_7,chroma_stft_8,chroma_stft_9,chroma_stft_10,chroma_stft_11,chroma_cqt_0,chroma_cqt_1,chroma_cqt_2,chroma_cqt_3,chroma_cqt_4,chroma_cqt_5,chroma_cqt_6,chroma_cqt_7,chroma_cqt_8,chroma_cqt_9,chroma_cqt_10,chroma_cqt_11,chroma_cens_0,chroma_cens_1,chroma_cens_2,chroma_cens_3,chroma_cens_4,chroma_cens_5,chroma_cens_6,chroma_cens_7,chroma_cens_8,chroma_cens_9,chroma_cens_10,chroma_cens_11,spectral_contrast_0,spectral_contrast_1,spectral_contrast_2,spectral_contrast_3,spectral_contrast_4,spectral_contrast_5,spectral_contrast_6,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_mean,mfcc_mean,spectral_contrast_mean,chroma_cens_mean,chroma_cqt_mean,chroma_stft_mean
891,Fancy Like,Walker Hayes,1,https://www.youtube.com/watch?v=G_zuB-ogIBw,161.4990234375,"[ 54  70  86 102 118 135 151 168 184 200 216 232 248 263 280 297 313 330
 345 361 377 394 410 426 442 458 474 490 506 522 539 556 571 587 603 620
 636 652 668 684 700 717 733 749 765 781 797 814 830]",0.29694712,2342.452613998381,2598.609502363324,5112.26220363254,"[22.04935496 14.17417783 17.20326064 16.13762978 17.77153594 17.81581186
 46.23494548]",0.0672032473535382,0.41789326,0.5572926,0.47816226,0.47781396,0.49759576,0.56883055,0.56112415,0.49903965,0.5450283,0.5424096,0.48070925,0.39715636,0.23727229,0.56587636,0.4187,0.29503512,0.26537657,0.31017807,0.66709125,0.43443638,0.37144417,0.25597656,0.23641573,0.21496986,0.111486286,0.41310477,0.26783943,0.1778623,0.16256052,0.21591817,0.45439306,0.28147307,0.25357252,0.12413667,0.10442191,0.08695753,22.049354956078883,14.174177827946128,17.20326064029744,16.13762978093621,17.771535942544162,17.81581185761532,46.234945478559816,-34.49774,86.155525,5.3657804,22.029142,14.502887,8.691186,-7.1845503,11.336203,1.4030864,7.4825263,2.6825662,5.736768,0.90600413,4.030143,4.6663175,3.5187206,-0.70384395,5.116783,2.6682873,1.9475179,-0.0274256703973562,-0.1550111414688038,-0.0626959625584033,-0.1396279631489392,0.0269104179342966,0.0183311350499939,-0.056586530764868664,7.2926654740000005,21.62667378342542,0.22114385299999997,0.35606436333333336,0.5019213083333334
892,You Broke Up With Me,Walker Hayes,1,https://www.youtube.com/watch?v=A56p-ZSZ5Vc,117.45383522727272,"[ 12  34  55  76  98 120 141 163 185 206 227 248 269 292 314 335 357 379
 400 421 443 465 486 507 529 551 572 593 615 637 658 680 702 723 744 766
 788 809 831]",0.15071775,1844.768716038801,2156.0733203431573,3754.9959328777554,"[21.66141925 15.88158701 19.04070215 17.1724861  17.87518994 21.09839786
 46.40034814]",0.0745410609411253,0.5823761,0.41557938,0.38724774,0.37537828,0.41358733,0.3466594,0.35768902,0.5228751,0.41787612,0.3896711,0.3563194,0.41392618,0.68146026,0.43780756,0.5534796,0.58121294,0.84069574,0.733123,0.62183225,0.6575578,0.57055223,0.5568659,0.39942983,0.46378455,0.33385232,0.19956356,0.24424373,0.249736,0.43274766,0.34731552,0.2918164,0.3066518,0.244726,0.25908768,0.14243071,0.19080429,21.661419248254187,15.881587007276694,19.04070214699976,17.172486096201002,17.875189938843974,21.098397859023937,46.40034813929071,-128.29521,107.582275,-6.632538,35.68119,20.292429,10.005041,2.8397167,2.3090937,-2.5529065,4.137747,-5.5154505,4.2130513,-6.3625584,-2.1404994,-0.5808853,0.34985593,-6.179226,-1.1475716,1.0357543,-2.99769,0.0496664150082536,0.0439659159024339,-0.0043918586804984,0.0838351728331962,0.003040335995284,0.0104061560934893,0.031087022858693098,1.3020809114999998,22.73287577655575,0.2702479725,0.5914834716666667,0.41493209583333335
893,Pretty Little Poison,Warren Zeiders,1,https://www.youtube.com/watch?v=DhCJtYIMPno,112.34714673913044,"[ 10  32  54  78 101 125 147 170 192 214 235 260 286 309 331 355 378 401
 424 447 469 492 515 539 562 586 608 630 653 677 701 724 748 771 791]",0.13068417,2446.6375620622493,2562.9040712599626,5040.330813379132,"[28.53803753 19.23512978 22.31221453 20.5012848  19.43879829 26.34079069
 46.8227714 ]",0.0984872344475058,0.29479966,0.30911654,0.33173358,0.47225526,0.39633837,0.44072825,0.24857725,0.20100667,0.2716869,0.2229149,0.2790855,0.19515218,0.25969693,0.37213212,0.2706114,0.55691516,0.3245167,0.51168984,0.2952923,0.18873124,0.38952565,0.18180336,0.29416123,0.17073712,0.19289608,0.29458463,0.17436463,0.4370846,0.24601518,0.3766946,0.22302966,0.09334693,0.2827487,0.07519781,0.21772626,0.065713994,28.538037528875147,19.235129783886737,22.312214531732184,20.501284799098283,19.438798286690684,26.34079069481297,46.822771399741214,-112.37563,84.533806,-7.294359,25.175585,11.477299,-15.731686,3.0484757,-7.4538713,-12.054454,-1.2807763,-22.431093,0.47946528,-6.568648,-6.965916,-2.8961306,-5.094198,-15.783833,0.019708293,-10.776743,-5.8896737,-0.2268903379206089,0.020402380458356,-0.0430336423551021,0.0400145641347637,-0.0276296078531131,0.0079685807128959,-0.03819467713713475,-5.393133631350001,26.169861003548174,0.22328358950000005,0.3179844208333333,0.30528292166666665
894,Last Christmas,Wham!,1,https://www.youtube.com/watch?v=E8gmARGvPlI,107.666015625,"[  9  33  57  81 106 130 154 178 202 226 251 275 299 323 347 370 395 419
 444 468 492 516 541 565 589 613 638 662 686 710 734 758 782 806 831]",0.16782169,2812.8009312528307,2770.1532981572964,6139.935571798869,"[23.68315033 18.84179233 21.27377677 20.96340422 19.34633175 17.89250587
 48.02290212]",0.1236858323665893,0.30160138,0.3853351,0.39707816,0.23671603,0.3874841,0.20662153,0.2818373,0.21089116,0.24795799,0.39925534,0.35854712,0.5433852,0.49696836,0.60583586,0.45626152,0.39004043,0.501639,0.38906366,0.4647789,0.3923168,0.47507274,0.6637237,0.7163113,0.6762972,0.24649163,0.32527965,0.21779086,0.15503705,0.23742934,0.15742552,0.22151534,0.17709787,0.24405862,0.3671734,0.37604707,0.37296185,23.683150330431705,18.8417923311896,21.273776772066277,20.96340422492756,19.34633174872576,17.892505870238587,48.02290212377107,-69.66303,70.72532,8.993854,25.7147,4.6065574,3.2132225,-6.28074,4.2132964,-6.8166747,7.856493,-8.299852,2.7742994,-5.205991,1.5257238,-5.839035,-4.6221423,-10.8199005,-4.227578,-5.8122587,-2.3010736,0.0184559857907828,-0.0532367046899758,-0.0307575097035297,-0.0310087760763457,0.0151456787968744,-0.0084246742634184,-0.014971000024268733,-0.013240465000001023,24.28912334305008,0.25819235,0.5190257891666668,0.3297258675
895,See You Again,Wiz Khalifa Featuring Charlie Puth,1,https://www.youtube.com/watch?v=RgKAFK5djSk,161.4990234375,"[  7  24  41  58  74  91 107 123 139 155 171 186 203 220 237 253 269 285
 300 315 331 347 363 379 395 413 429 445 462 477 493 510 526 543 558 574
 590 606 622 639 655 672 687 704 720 736 752 768 784 801]",0.22517799,1879.73193808564,2207.16374857658,3997.356880347303,"[21.84258112 16.52924428 22.0080206  19.72997457 19.91316319 18.61322944
 48.16301452]",0.0597538428074245,0.36063007,0.2843843,0.3436027,0.27425274,0.27143544,0.3425972,0.32762402,0.4541933,0.41109776,0.44755015,0.5625653,0.37823597,0.27574533,0.18639632,0.2514708,0.318165,0.20280811,0.38817373,0.22647114,0.3776114,0.21651469,0.24093448,0.67778474,0.22981901,0.18440622,0.093377344,0.19715817,0.21784127,0.11152079,0.32526124,0.13529402,0.29267433,0.13980559,0.16601092,0.53904074,0.15283982,21.84258111771881,16.529244278010605,22.00802059665119,19.729974566578743,19.91316318916383,18.61322944237057,48.163014521416855,-131.43277,101.64863,15.156095,28.95408,-1.3299277,15.374771,-6.6579685,3.5317242,-2.8997226,0.9172455,-2.5204532,-2.3205736,-2.4977438,9.201927,2.2787004,5.6031175,0.23378175,-0.79450583,-4.400822,1.2429084,-0.1501336433970702,0.207156699696236,0.0424626470314393,-0.1582527682790209,0.0591590570587453,-0.0358154895218961,-0.0059039162352610974,1.4644246759999997,23.828461101701514,0.21293587116666668,0.2993245625,0.3715140791666666
896,Unsteady,X Ambassadors,1,https://www.youtube.com/watch?v=V0lw3qylVfY,58.72691761363637,[ 92 135 180 224 268 312 356 401 445 489 533 578 621 666 709 748],0.32365775,1379.2422198928114,1872.4283448743472,2898.963676859774,"[15.20941013 14.8378085  17.83824301 18.06244094 18.63627316 18.52202698
 48.10836578]",0.0503773700333526,0.5515174,0.63816714,0.6584283,0.43781602,0.37636945,0.36941284,0.37912723,0.3070294,0.30101913,0.40659115,0.4011571,0.47015482,0.7995403,0.6747741,0.66702,0.43606958,0.48696002,0.4822098,0.31075612,0.3389718,0.24910821,0.47909287,0.26984185,0.3387822,0.41846493,0.395235,0.4194681,0.23755135,0.2729541,0.28354973,0.13624085,0.1422606,0.06719582,0.2693285,0.10097475,0.11593681,15.20941012584033,14.83780849538608,17.83824301031744,18.06244093724516,18.63627315882416,18.522026980965357,48.10836577931543,-117.428635,117.86313,1.2436047,35.671486,7.7805057,18.512516,1.1948267,7.821124,-0.6522399,5.00029,0.82219976,7.446095,0.24178985,1.7474046,0.87284935,2.312305,-2.0468376,3.0726655,-2.7384217,-0.9745728,0.0744113848160741,0.0751522548666459,-0.0937216835655056,0.046872387232049,0.0013750386596525,0.0260116079064672,0.021683498319230513,4.3881042579999985,21.60208121255628,0.2382633783333333,0.4610939041666666,0.441399165
897,BAD!,XXXTENTACION,1,https://www.youtube.com/watch?v=gVqcUi9tpCw,143.5546875,"[  9  27  45  63  81  99 117 136 153 171 189 207 225 242 260 278 296 314
 332 350 368 386 404 421 440 458 476 494 512 529 548 566 583 601 619 638
 656 673 691 710 727 745 763 780 799 817 835]",0.28553906,2191.4193320375243,2228.8786812172875,4364.907674059237,"[21.16992106 16.76094483 21.1462184  22.04976711 21.9388147  24.73329221
 50.15231042]",0.0910814466719837,0.45452526,0.33568606,0.31923097,0.32083738,0.34585384,0.52165914,0.40601432,0.73576397,0.508426,0.36938947,0.41165766,0.32689437,0.46668106,0.56114,0.42303714,0.337795,0.267971,0.61474943,0.3952145,0.5049356,0.36638355,0.27352935,0.34678265,0.23304257,0.31265613,0.33371383,0.2489688,0.18682326,0.12449297,0.39768872,0.23838775,0.32739365,0.21325757,0.12751608,0.17621173,0.1001572,21.16992105914742,16.760944833122036,21.146218399638883,22.04976711082977,21.93881470306999,24.733292212596822,50.15231041636999,-67.460846,104.12014,-4.944728,14.471805,13.013774,15.405606,5.4236364,10.068403,-10.799059,21.997784,-0.2902364,2.569937,1.6310588,0.38590688,-6.024514,11.282161,1.2000932,12.654236,8.233039,5.271692,-0.0813590501082472,0.1224650498473063,-0.1210231640156825,0.0015252179005922,-0.0075450205126003,-0.0258525988752056,-0.01863159429397285,6.910494444000001,25.421609819253558,0.23227230749999997,0.3992718208333333,0.4213282033333334
899,Arms Around You,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,1,https://www.youtube.com/watch?v=tLNOce4Y4uc,103.359375,"[ 39  64  88 113 137 162 186 211 236 260 284 309 334 359 383 408 432 457
 482 506 531 555 580 605 629 654 678 703 728 753 777 802 826]",0.22325656,2616.744323498224,2816.9856479547298,5989.915094574753,"[22.05401085 18.12769204 19.45070536 20.6529267  20.26625707 19.89496552
 48.52744935]",0.0991703750362529,0.5102798,0.37828323,0.5136752,0.35624117,0.3339465,0.30350244,0.2930047,0.33206764,0.31818244,0.46035075,0.3807972,0.42024717,0.49641743,0.42097777,0.6059899,0.34970304,0.353291,0.33470178,0.3305399,0.46219307,0.41332704,0.7024186,0.48996577,0.5050398,0.26214707,0.20815732,0.32894072,0.16229154,0.1835389,0.14875606,0.15290125,0.2375686,0.20276704,0.4219368,0.2721157,0.28838855,22.054010848148945,18.127692044239257,19.450705359289422,20.65292669550769,20.26625706918198,19.89496551879114,48.52744934699773,-69.36691,79.797516,22.485651,15.959139,9.435612,11.1229515,-3.1208472,12.307345,-2.7598193,11.1074095,-3.3058507,5.77011,-2.30635,-3.647684,-5.422254,-2.3637204,-6.998158,-6.6440167,-9.836372,-4.712248,0.1235023850380516,0.0526466543180433,-0.0433329839978947,-0.0327583907059721,-0.0094559999978067,0.0142041261660652,0.01746763180341443,2.375075185,24.139143840308027,0.23912579583333335,0.455380425,0.38338152
900,La Diabla,Xavi,1,https://www.youtube.com/watch?v=HfzbN5ky5Co,129.19921875,"[  5  25  44  63  83 102 122 142 162 182 201 220 240 259 279 299 318 338
 357 375 394 415 435 454 474 495 515 534 554 573 593 613 635 657 679 698
 719 739 758 778 799 818]",0.30192402,2226.9391209374107,2513.0837884021457,4972.29638332004,"[18.07052086 16.52777579 19.83465702 19.94667166 21.46975504 21.3257168
 47.06856322]",0.0882406920678654,0.33021387,0.40231213,0.4741475,0.34047174,0.31246114,0.29739016,0.45164403,0.37160006,0.30090073,0.31542137,0.31281492,0.41159874,0.33357972,0.43819988,0.53909767,0.36843196,0.43138865,0.2908781,0.43142113,0.4741377,0.35734683,0.42618728,0.34304437,0.42229435,0.20527007,0.290439,0.3651458,0.22450964,0.26331374,0.15186344,0.27961907,0.3074927,0.21522506,0.25633818,0.1978909,0.27087852,18.07052085670952,16.527775785605627,19.8346570165029,19.94667165872045,21.46975503588878,21.32571680303418,47.06856322198538,-19.346983,92.8724,0.27595764,26.510357,14.025865,7.8963385,-0.9536652,7.5323024,11.771814,0.38887382,1.6097888,6.8425584,-4.866943,3.4319718,-7.579795,-1.399204,-2.565085,3.170685,-0.6994953,0.9395997,0.0959721657930768,-0.0173692583741902,0.0425533947433297,-0.0407532749377761,0.012216249957888,-0.0165861034044658,0.012672195629643732,6.992867078000001,23.463380054063833,0.2523321766666667,0.4046673033333333,0.3600813658333333
901,La Victima,Xavi,1,https://www.youtube.com/watch?v=Mi-NXEGjAvg,92.28515625,"[ 12  42  72 101 129 162 192 220 247 275 303 331 358 386 415 443 471 498
 526 553 580 608 636 663 691 719 747 774 802 830]",0.26125857,2196.7368600961872,2609.581327224265,5164.771244199536,"[17.78785298 16.82550462 20.11823151 20.13906825 20.7558787  20.33450692
 47.2793629 ]",0.0713321128190255,0.415464,0.45284337,0.39232478,0.27235034,0.33030874,0.29722938,0.38553062,0.4000987,0.39967027,0.4657551,0.45155543,0.5351451,0.41543633,0.4833889,0.47398445,0.44292247,0.51838577,0.4300467,0.48701718,0.5440769,0.5080319,0.5735431,0.50262517,0.5465516,0.21387535,0.25706294,0.24698432,0.2084974,0.2675757,0.23019554,0.2692652,0.28576544,0.27760878,0.3155839,0.28534263,0.29588702,17.787852976242906,16.825504616703412,20.118231505520715,20.13906824923837,20.755878703521645,20.334506922113277,47.279362903299365,-66.67585,91.660545,16.337997,20.281004,5.762361,14.052995,5.52466,11.659064,3.1428967,2.006122,-0.80734247,9.463716,5.3344727,6.5944877,-2.1446989,-1.085068,-3.0837834,2.6294098,-4.1253867,0.18463379,0.0299382990310327,-0.0237285765412159,0.0121370674437234,-0.0202325987467531,0.0075317085840182,-0.0103831892204308,-0.0007895482416042503,5.835611761000001,23.320057982377097,0.262803685,0.4938342058333334,0.3998563191666667
902,Rubbin Off The Paint,YBN Nahmir,1,https://www.youtube.com/watch?v=AsfVZqZhtUQ,107.666015625,"[ 17  40  64  87 109 133 156 181 205 236 260 284 308 332 355 376 396 419
 443 468 492 515 539 563 588 611 635 658 682 705 730 757 786 811 836]",0.13482979,1878.140129208506,2275.6122902554016,4185.784897948086,"[21.93381392 15.01634373 16.91954641 16.81660983 19.27869216 21.13718814
 46.51069545]",0.0546410509715777,0.53575844,0.5199985,0.506966,0.5513701,0.6262217,0.68488795,0.61014986,0.58338296,0.5942619,0.5660232,0.543584,0.51511943,0.49400532,0.4464174,0.34330136,0.4032834,0.51270264,0.4653547,0.47959054,0.47529364,0.34982452,0.2517745,0.27636117,0.2693502,0.3108247,0.2877423,0.21022572,0.2527196,0.33294716,0.3264697,0.3090491,0.30715552,0.22226736,0.09268308,0.12361419,0.13308166,21.933813921676496,15.016343733145096,16.919546406447452,16.81660982593596,19.278692160115,21.13718813638392,46.51069545352009,-199.92699,98.93819,-6.5203753,21.50368,9.86183,2.7781992,-6.508585,2.437468,6.926578,6.8945246,-3.258368,9.963899,1.1625212,5.0448446,-1.0011746,2.9868364,2.5420508,0.5958613,-1.3309793,3.9769387,-0.00111467634874,0.0148766883000201,0.0123377060258364,0.0534613540929821,0.0309867801392418,0.0072071322652116,0.019625830745758667,-2.146652519999999,22.516127091032,0.24239834083333336,0.39727161583333337,0.5698103366666667
903,223's,YNW Melly & 9lokknine,1,https://www.youtube.com/watch?v=5L0ZiQNURTM,95.703125,"[ 15  43  69  97 124 151 178 205 233 260 287 315 341 369 396 422 450 478
 505 532 559 587 614 640 668 695 722 749 776 804]",0.19509618,2638.3828754159267,2805.786279989038,5777.2185075587295,"[23.14060069 15.52511725 17.50226847 16.42870424 18.37032008 18.93433906
 47.47193737]",0.0624637470997679,0.46748358,0.43046638,0.50263816,0.5103795,0.5409795,0.6094715,0.5514654,0.6454623,0.7218022,0.69871473,0.6213238,0.47577107,0.27134645,0.2755129,0.30133647,0.24881677,0.2771443,0.45529613,0.33383474,0.7173768,0.47508144,0.31616756,0.29187727,0.23788069,0.18947893,0.18375908,0.23075464,0.15517658,0.16779646,0.2939383,0.24417941,0.5408366,0.332566,0.22235908,0.18592052,0.13745704,23.14060068716552,15.525117247249842,17.502268470483976,16.42870423585799,18.37032007686693,18.93433905770942,47.47193737339884,-147.26189,70.54707,33.089443,29.072931,19.309496,17.77947,7.6304317,10.719448,2.275685,17.74705,-3.71411,10.363192,4.124296,6.6343164,4.474432,10.1562805,0.40202522,1.7468865,4.330054,1.848041,0.0243886656179093,0.1330587292980204,0.0767543190645092,0.0196193467691674,0.0229340875579965,-0.050118670102507,0.037772746367515965,5.063727416000001,22.481898164104646,0.24035188666666665,0.3501392933333334,0.5646631766666667
904,Suicidal,YNW Melly & Juice WRLD,1,https://www.youtube.com/watch?v=-V2PxXsctV0,135.99917763157896,"[  3  21  39  58  76  94 113 132 150 169 187 206 225 244 261 279 298 317
 335 353 372 390 409 428 446 465 483 502 520 540 557 575 593 611 630]",0.1057567,1919.3133019204995,2328.278786781864,4241.803700741371,"[23.21007934 16.37988004 20.81706457 20.95405318 21.92447373 23.99494572
 48.57664657]",0.0569861604553364,0.409181,0.2850269,0.41242135,0.35763422,0.47187266,0.42168045,0.3623038,0.40814382,0.39928684,0.52159846,0.34262797,0.32753783,0.13480045,0.079742566,0.35281047,0.090072595,0.1325309,0.41874143,0.10638438,0.30546197,0.08198155,0.2877905,0.05979435,0.07829417,0.15956314,0.0439828,0.3469565,0.061756473,0.14271943,0.37831274,0.08197289,0.25380245,0.04432886,0.29180068,0.01945624,0.05487421,23.210079337596145,16.379880038189636,20.817064566351483,20.95405317776996,21.924473726580658,23.994945720126207,48.57664656641035,-173.90796,110.11028,16.425396,41.19609,5.427401,10.22663,8.37613,3.1156967,0.50279593,3.207259,1.1379126,8.94263,-2.804682,7.838575,-2.958219,12.941381,-3.4137132,-0.3599094,5.175176,5.1409774,0.2194689480644421,0.3126204321269444,-0.1608075692821856,-0.09215565720733,-0.0798550076522074,-0.0364113651724367,0.02714329681287114,2.8159923514999994,25.12244901900349,0.15662720108333333,0.17736711091666668,0.3932762749999999
905,Juice,Yo Gotti,1,https://www.youtube.com/watch?v=r5g85U5lJso,80.74951171875,"[  7  39  70 103 134 166 197 229 262 293 325 356 389 421 453 486 517 549
 581 611 644 676 708 740 772 804]",0.26459023,2727.2948191287687,2702.627217325945,5704.849958309164,"[23.35425869 15.21253897 18.56462255 18.05736589 18.03233072 18.57676645
 47.63096658]",0.0894602622897331,0.47423717,0.44764453,0.4448286,0.56390196,0.53556365,0.46929687,0.41387254,0.45590806,0.5010855,0.5588058,0.65366167,0.5777396,0.25434604,0.33721966,0.5312574,0.43459046,0.5072216,0.33951554,0.26809487,0.37819967,0.24264157,0.2840007,0.46973726,0.24457595,0.12358955,0.20163965,0.3840679,0.32601464,0.36554673,0.24081902,0.13865292,0.22496648,0.12301256,0.17716277,0.31347844,0.13451289,23.35425869210882,15.21253897341514,18.564622546629728,18.057365891940663,18.032330719658173,18.57676645101935,47.630966578318336,-87.71092,67.909904,12.885219,20.84738,8.182633,7.1964016,-3.1727872,15.66234,-3.4519584,5.2916217,2.2235122,3.5409198,0.7456158,5.504219,0.97003615,7.2044735,-2.9994557,4.207314,2.9549391,-1.62785,0.0292248320196278,0.0724210496300228,0.0372266426721366,-0.0833996704211264,0.0427403547193203,-0.0445953874409591,0.008936303529836999,3.3181778774999997,22.77554997901289,0.22945529583333327,0.3576167266666666,0.5080454958333332
906,Down In The DM,Yo Gotti Featuring Nicki Minaj,1,https://www.youtube.com/watch?v=YXSpXO4N-tI,103.359375,"[ 35  59  83 106 130 154 180 206 232 259 285 311 337 363 389 415 441 467
 493 518 542 568 594 619 644 670 695 717 738 763]",0.11747644,2740.956689174476,2253.3959771569803,5205.664345725783,"[17.4400776  22.42912452 22.47626373 22.6779787  24.24891673 22.22445689
 48.2872617 ]",0.1502501450116009,0.30668584,0.54401374,0.33516756,0.21933614,0.36095977,0.29405615,0.53941125,0.3292374,0.38469228,0.3993329,0.24322261,0.22007807,0.46435937,0.63812405,0.4148241,0.2891404,0.3952651,0.3182899,0.64433014,0.3985767,0.48498622,0.64485013,0.49510565,0.4516601,0.24854815,0.37515163,0.22221857,0.10671329,0.20906913,0.12754196,0.37302604,0.1978997,0.2596938,0.37966982,0.23861067,0.22626461,17.44007760038671,22.429124521323057,22.476263725462296,22.677978703330293,24.24891672737165,22.224456893332608,48.28726169646518,-168.04002,65.52289,-25.45492,-3.9940274,-5.883521,-6.3891582,-21.345667,-19.136915,-27.124882,-7.7762866,-6.2265987,-4.140826,-4.120193,9.421242,2.414882,-0.17812848,-1.322215,9.706182,3.0429447,-2.5048714,0.0386936278043431,-0.1170005345868734,-0.1096159184984691,-0.0529755320056427,0.0257123024256691,0.0296412209953584,-0.030924138977602433,-10.676504454,25.683439981095972,0.2470339475,0.46995932166666665,0.34801614250000007
